ECR,Player,Tipoff (ET),Opponent,Today,Yesterday,Difference,Name,Team,Pos,Key,Price,run_ts
282,Blake Griffin (BOS - PF/C),7:30PM,NYK,"$3,500",-,-,Blake Griffin,BOS,PF/C,Blake Griffin-BOS,3500,2023-01-26 16:30:29.131935
38,Chris Paul (PHO - PG),10:00PM,DAL,"$8,000",-,-,Chris Paul,PHX,PG,Chris Paul-PHX,8000,2023-01-26 16:30:29.131935
-,Danilo Gallinari (BOS - SF/PF),7:30PM,NYK,"$3,500",-,-,Danilo Gallinari,BOS,SF/PF,Danilo Gallinari-BOS,3500,2023-01-26 16:30:29.131935
55,Kevin Durant (BKN - SF/PF),7:30PM,DET,"$10,200","$10,200",0,Kevin Durant,BKN,SF/PF,Kevin Durant-BKN,10200,2023-01-26 16:30:29.131935
286,Goran Dragic (CHI - PG),7:30PM,@CHA,"$3,600",-,-,Goran Dragic,CHI,PG,Goran Dragic-CHI,3600,2023-01-26 16:30:29.131935
24,DeMar DeRozan (CHI - SG/SF),7:30PM,@CHA,"$8,900",-,-,DeMar DeRozan,CHI,SG/SF,DeMar DeRozan-CHI,8900,2023-01-26 16:30:29.131935
256,JaVale McGee (DAL - C),10:00PM,@PHO,"$3,500",-,-,JaVale McGee,DAL,C,JaVale McGee-DAL,3500,2023-01-26 16:30:29.131935
207,Nicolas Batum (LAC - SF/PF),10:30PM,SAS,"$4,500",-,-,Nicolas Batum,LAC,SF/PF,Nicolas Batum-LAC,4500,2023-01-26 16:30:29.131935
-,Robin Lopez (CLE - C),8:00PM,@HOU,"$3,500",-,-,Robin Lopez,CLE,C,Robin Lopez-CLE,3500,2023-01-26 16:30:29.131935
150,Kevin Love (CLE - PF/C),8:00PM,@HOU,"$4,200",-,-,Kevin Love,CLE,PF/C,Kevin Love-CLE,4200,2023-01-26 16:30:29.131935
298,Patty Mills (BKN - SG/PG),7:30PM,DET,"$3,500","$3,700",-200,Patty Mills,BKN,SG/PG,Patty Mills-BKN,3500,2023-01-26 16:30:29.131935
226,Gabe Vincent (MIA - PG/SG),8:00PM,ORL,"$4,700",-,-,Gabe Vincent,MIA,PG/SG,Gabe Vincent-MIA,4700,2023-01-27 16:23:10.873196
-,Haywood Highsmith (MIA - SF),8:00PM,ORL,"$4,500",-,-,Haywood Highsmith,MIA,SF,Haywood Highsmith-MIA,4500,2023-01-27 16:23:10.873196
53,Tyler Herro (MIA - SG/SF),8:00PM,ORL,"$7,400",-,-,Tyler Herro,MIA,SG/SF,Tyler Herro-MIA,7400,2023-01-27 16:23:10.873196
189,Bol Bol (ORL - C),8:00PM,@MIA,"$4,600",-,-,Bol Bol,ORL,C,Bol Bol-ORL,4600,2023-01-27 16:23:10.873196
272,Jaylen Nowell (MIN - PG),7:30PM,MEM,"$4,500",-,-,Jaylen Nowell,MIN,PG,Jaylen Nowell-MIN,4500,2023-01-27 16:23:10.873196
84,Jordan Poole (GSW - PG/SG),10:00PM,TOR,"$7,600",-,-,Jordan Poole,GSW,PG/SG,Jordan Poole-GSW,7600,2023-01-27 16:23:10.873196
-,Admiral Schofield (ORL - SF),8:00PM,@MIA,"$3,700",-,-,Admiral Schofield,ORL,SF,Admiral Schofield-ORL,3700,2023-01-27 16:23:10.873196
-,Ty Jerome (GSW - PG),10:00PM,TOR,"$4,000",-,-,Ty Jerome,GSW,PG,Ty Jerome-GSW,4000,2023-01-27 16:23:10.873196
229,Chuma Okeke (ORL - PF),8:00PM,@MIA,"$3,800",-,-,Chuma Okeke,ORL,PF,Chuma Okeke-ORL,3800,2023-01-27 16:23:10.873196
-,Dylan Windler (CLE - SG),8:00PM,@OKC,"$3,500","$3,500",0,Dylan Windler,CLE,SG,Dylan Windler-CLE,3500,2023-01-27 16:23:10.873196
34,Darius Garland (CLE - SG/PG),8:00PM,@OKC,"$8,500","$8,400",+100,Darius Garland,CLE,SG/PG,Darius Garland-CLE,8500,2023-01-27 16:23:10.873196
27,Ja Morant (MEM - PG),7:30PM,@MIN,"$10,200",-,-,Ja Morant,MEM,PG,Ja Morant-MEM,10200,2023-01-27 16:23:10.873196
114,Brandon Clarke (MEM - PF/C),7:30PM,@MIN,"$5,600",-,-,Brandon Clarke,MEM,PF/C,Brandon Clarke-MEM,5600,2023-01-27 16:23:10.873196
303,Goga Bitadze (IND - C),7:00PM,MIL,"$3,800",-,-,Goga Bitadze,IND,C,Goga Bitadze-IND,3800,2023-01-27 16:23:10.873196
230,Darius Bazley (OKC - PF/SF),8:00PM,CLE,"$4,000",-,-,Darius Bazley,OKC,PF/SF,Darius Bazley-OKC,4000,2023-01-27 16:23:10.873196
-,Dean Wade (CLE - PF/SF),8:00PM,@OKC,"$3,900","$3,900",0,Dean Wade,CLE,PF/SF,Dean Wade-CLE,3900,2023-01-27 16:23:10.873196
271,Naz Reid (MIN - C),7:30PM,MEM,"$5,300",-,-,Naz Reid,MIN,C,Naz Reid-MIN,5300,2023-01-27 16:23:10.873196
163,Luguentz Dort (OKC - SF/SG),8:00PM,CLE,"$5,800",-,-,Luguentz Dort,OKC,SF/SG,Luguentz Dort-OKC,5800,2023-01-27 16:23:10.873196
-,Thanasis Antetokounmpo (MIL - SF/PF),7:00PM,@IND,"$3,500",-,-,Thanasis Antetokounmpo,MIL,SF/PF,Thanasis Antetokounmpo-MIL,3500,2023-01-27 16:23:10.873196
198,John Konchar (MEM - SF/SG),7:30PM,@MIN,"$4,000",-,-,John Konchar,MEM,SF/SG,John Konchar-MEM,4000,2023-01-27 16:23:10.873196
195,Max Strus (MIA - SG/SF),8:00PM,ORL,"$5,500",-,-,Max Strus,MIA,SG/SF,Max Strus-MIA,5500,2023-01-27 16:23:10.873196
165,Caleb Martin (MIA - SF/SG),8:00PM,ORL,"$4,300",-,-,Caleb Martin,MIA,SF/SG,Caleb Martin-MIA,4300,2023-01-27 16:23:10.873196
-,Oshae Brissett (IND - SF),7:00PM,MIL,"$3,900",-,-,Oshae Brissett,IND,SF,Oshae Brissett-IND,3900,2023-01-27 16:23:10.873196
289,Ricky Rubio (CLE - PG),8:00PM,@OKC,"$4,000","$4,000",0,Ricky Rubio,CLE,PG,Ricky Rubio-CLE,4000,2023-01-27 16:23:10.873196
74,Klay Thompson (GSW - SG/SF),10:00PM,TOR,"$7,200",-,-,Klay Thompson,GSW,SG/SF,Klay Thompson-GSW,7200,2023-01-27 16:23:10.873196
18,Jimmy Butler (MIA - SF/PF),8:00PM,ORL,"$8,600",-,-,Jimmy Butler,MIA,SF/PF,Jimmy Butler-MIA,8600,2023-01-27 16:23:10.873196
-,Jordan Nwora (MIL - PF/SF),7:00PM,@IND,"$3,900",-,-,Jordan Nwora,MIL,PF/SF,Jordan Nwora-MIL,3900,2023-01-27 16:23:10.873196
222,Precious Achiuwa (TOR - PF/C),10:00PM,@GSW,"$5,500",-,-,Precious Achiuwa,TOR,PF/C,Precious Achiuwa-TOR,5500,2023-01-27 16:23:10.873196
116,Jaden McDaniels (MIN - SF/PF),7:30PM,MEM,"$5,500",-,-,Jaden McDaniels,MIN,SF/PF,Jaden McDaniels-MIN,5500,2023-01-27 16:23:10.873196
20,Anthony Edwards (MIN - SG/SF),7:30PM,MEM,"$9,200",-,-,Anthony Edwards,MIN,SG/SF,Anthony Edwards-MIN,9200,2023-01-27 16:23:10.873196
131,Jalen Smith (IND - PF/C),7:00PM,MIL,"$4,300",-,-,Jalen Smith,IND,PF/C,Jalen Smith-IND,4300,2023-01-27 16:23:10.873196
150,Cole Anthony (ORL - PG/SG),8:00PM,@MIA,"$5,700",-,-,Cole Anthony,ORL,PG/SG,Cole Anthony-ORL,5700,2023-01-27 16:23:10.873196
-,Isaiah Joe (OKC - PG),8:00PM,CLE,"$4,500",-,-,Isaiah Joe,OKC,PG,Isaiah Joe-OKC,4500,2023-01-27 16:23:10.873196
253,Aaron Nesmith (IND - SF/PF),7:00PM,MIL,"$4,700",-,-,Aaron Nesmith,IND,SF/PF,Aaron Nesmith-IND,4700,2023-01-27 16:23:10.873196
44,Desmond Bane (MEM - SG/SF),7:30PM,@MIN,"$7,600",-,-,Desmond Bane,MEM,SG/SF,Desmond Bane-MEM,7600,2023-01-27 16:23:10.873196
216,Xavier Tillman (MEM - PF/C),7:30PM,@MIN,"$4,800",-,-,Xavier Tillman,MEM,PF/C,Xavier Tillman-MEM,4800,2023-01-27 16:23:10.873196
9,Tyrese Haliburton (IND - PG/SG),7:00PM,MIL,"$9,400",-,-,Tyrese Haliburton,IND,PG/SG,Tyrese Haliburton-IND,9400,2023-01-27 16:23:10.873196
278,Isaac Okoro (CLE - SF/SG),8:00PM,@OKC,"$4,800","$4,600",+200,Isaac Okoro,CLE,SF/SG,Isaac Okoro-CLE,4800,2023-01-27 16:23:10.873196
-,Malachi Flynn (TOR - PG/SG),10:00PM,@GSW,"$3,700",-,-,Malachi Flynn,TOR,PG/SG,Malachi Flynn-TOR,3700,2023-01-27 16:23:10.873196
210,James Wiseman (GSW - C),10:00PM,TOR,"$3,800",-,-,James Wiseman,GSW,C,James Wiseman-GSW,3800,2023-01-27 16:23:10.873196
-,Omer Yurtseven (MIA - C),8:00PM,ORL,"$3,500",-,-,Omer Yurtseven,MIA,C,Omer Yurtseven-MIA,3500,2023-01-27 16:23:10.873196
-,Lamar Stevens (CLE - PF),8:00PM,@OKC,"$3,900","$3,900",0,Lamar Stevens,CLE,PF,Lamar Stevens-CLE,3900,2023-01-27 16:23:10.873196
-,Trevelin Queen (IND - PG),7:00PM,MIL,"$3,800",-,-,Trevelin Queen,IND,PG,Trevelin Queen-IND,3800,2023-01-27 16:23:10.873196
-,Nathan Knight (MIN - PF),7:30PM,MEM,"$3,800",-,-,Nathan Knight,MIN,PF,Nathan Knight-MIN,3800,2023-01-27 16:23:10.873196
209,Aleksej Pokusevski (OKC - PF/C),8:00PM,CLE,"$4,300",-,-,Aleksej Pokusevski,OKC,PF/C,Aleksej Pokusevski-OKC,4300,2023-01-27 16:23:10.873196
-,R.J. Hampton Jr. (ORL - PG/SG),8:00PM,@MIA,"$3,500",-,-,R.J. Hampton,ORL,PG/SG,R.J. Hampton-ORL,3500,2023-01-27 16:23:10.873196
300,Anthony Lamb (GSW - SF),10:00PM,TOR,"$4,400",-,-,Anthony Lamb,GSW,SF,Anthony Lamb-GSW,4400,2023-01-27 16:23:10.873196
-,Mamadi Diakite (CLE - PF),8:00PM,@OKC,"$3,500","$3,500",0,Mamadi Diakite,CLE,PF,Mamadi Diakite-CLE,3500,2023-01-27 16:23:10.873196
-,Kevon Harris (ORL - SG),8:00PM,@MIA,"$3,600",-,-,Kevon Harris,ORL,SG,Kevon Harris-ORL,3600,2023-01-27 16:23:10.873196
247,JaMychal Green (GSW - PF/C),10:00PM,TOR,"$3,600",-,-,JaMychal Green,GSW,PF/C,JaMychal Green-GSW,3600,2023-01-27 16:23:10.873196
-,Austin Rivers (MIN - SG/PG),7:30PM,MEM,"$3,900",-,-,Austin Rivers,MIN,SG/PG,Austin Rivers-MIN,3900,2023-01-27 16:23:10.873196
238,Otto Porter Jr. (TOR - SF/PF),10:00PM,@GSW,"$3,500",-,-,Otto Porter,TOR,SF/PF,Otto Porter-TOR,3500,2023-01-27 16:23:10.873196
181,Victor Oladipo (MIA - SG/PG),8:00PM,ORL,"$6,100",-,-,Victor Oladipo,MIA,SG/PG,Victor Oladipo-MIA,6100,2023-01-27 16:23:10.873196
292,Moses Moody (GSW - SG),10:00PM,TOR,"$3,700",-,-,Moses Moody,GSW,SG,Moses Moody-GSW,3700,2023-01-27 16:23:10.873196
-,Luka Garza (MIN - C),7:30PM,MEM,"$3,600",-,-,Luka Garza,MIN,C,Luka Garza-MIN,3600,2023-01-27 16:23:10.873196
-,Joe Wieskamp (TOR - SF),10:00PM,@GSW,"$3,500",-,-,Joe Wieskamp,TOR,SF,Joe Wieskamp-TOR,3500,2023-01-27 16:23:10.873196
-,Dalano Banton (TOR - PG),10:00PM,@GSW,"$3,500",-,-,Dalano Banton,TOR,PG,Dalano Banton-TOR,3500,2023-01-27 16:23:10.873196
55,Scottie Barnes (TOR - PF/SF),10:00PM,@GSW,"$8,200",-,-,Scottie Barnes,TOR,PF/SF,Scottie Barnes-TOR,8200,2023-01-27 16:23:10.873196
172,Isaiah Jackson (IND - PF),7:00PM,MIL,"$5,000",-,-,Isaiah Jackson,IND,PF,Isaiah Jackson-IND,5000,2023-01-27 16:23:10.873196
217,Chris Duarte (IND - SF),7:00PM,MIL,"$5,100",-,-,Chris Duarte,IND,SF,Chris Duarte-IND,5100,2023-01-27 16:23:10.873196
-,Aaron Wiggins (OKC - SG),8:00PM,CLE,"$4,100",-,-,Aaron Wiggins,OKC,SG,Aaron Wiggins-OKC,4100,2023-01-27 16:23:10.873196
234,Jeremiah Robinson-Earl (OKC - C/PF),8:00PM,CLE,"$3,900",-,-,Jeremiah Robinson-Earl,OKC,C/PF,Jeremiah Robinson-Earl-OKC,3900,2023-01-27 16:23:10.873196
286,Tre Mann (OKC - PG),8:00PM,CLE,"$4,000",-,-,Tre Mann,OKC,PG,Tre Mann-OKC,4000,2023-01-27 16:23:10.873196
224,Ziaire Williams (MEM - SF),7:30PM,@MIN,"$4,100",-,-,Ziaire Williams,MEM,SF,Ziaire Williams-MEM,4100,2023-01-27 16:23:10.873196
212,Santi Aldama (MEM - PF),7:30PM,@MIN,"$4,500",-,-,Santi Aldama,MEM,PF,Santi Aldama-MEM,4500,2023-01-27 16:23:10.873196
41,Evan Mobley (CLE - PF/C),8:00PM,@OKC,"$7,300","$7,000",+300,Evan Mobley,CLE,PF/C,Evan Mobley-CLE,7300,2023-01-27 16:23:10.873196
-,Sandro Mamukelashvili (MIL - PF/C),7:00PM,@IND,"$3,600",-,-,Sandro Mamukelashvili,MIL,PF/C,Sandro Mamukelashvili-MIL,3600,2023-01-27 16:23:10.873196
152,Jalen Suggs (ORL - PG/SG),8:00PM,@MIA,"$4,600",-,-,Jalen Suggs,ORL,PG/SG,Jalen Suggs-ORL,4600,2023-01-27 16:23:10.873196
62,Franz Wagner (ORL - SF/SG),8:00PM,@MIA,"$7,100",-,-,Franz Wagner,ORL,SF/SG,Franz Wagner-ORL,7100,2023-01-27 16:23:10.873196
280,Jonathan Kuminga (GSW - SF),10:00PM,TOR,"$4,900",-,-,Jonathan Kuminga,GSW,SF,Jonathan Kuminga-GSW,4900,2023-01-27 16:23:10.873196
73,Josh Giddey (OKC - SG/PG),8:00PM,CLE,"$7,900",-,-,Josh Giddey,OKC,SG/PG,Josh Giddey-OKC,7900,2023-01-27 16:23:10.873196
-,Terry Taylor (IND - SG/SF),7:00PM,MIL,"$3,600",-,-,Terry Taylor,IND,SG/SF,Terry Taylor-IND,3600,2023-01-27 16:23:10.873196
78,Draymond Green (GSW - PF/C),10:00PM,TOR,"$7,100",-,-,Draymond Green,GSW,PF/C,Draymond Green-GSW,7100,2023-01-27 16:23:10.873196
-,Eugene Omoruyi (OKC - SF),8:00PM,CLE,"$3,700",-,-,Eugene Omoruyi,OKC,SF,Eugene Omoruyi-OKC,3700,2023-01-27 16:23:10.873196
206,Pat Connaughton (MIL - SF/SG),7:00PM,@IND,"$5,300",-,-,Pat Connaughton,MIL,SF/SG,Pat Connaughton-MIL,5300,2023-01-27 16:23:10.873196
-,Khem Birch (TOR - C/PF),10:00PM,@GSW,"$3,500",-,-,Khem Birch,TOR,C/PF,Khem Birch-TOR,3500,2023-01-27 16:23:10.873196
-,Jeff Dowtin Jr. (TOR - PG),10:00PM,@GSW,"$3,500",-,-,Jeff Dowtin,TOR,PG,Jeff Dowtin-TOR,3500,2023-01-27 16:23:10.873196
-,Matt Ryan (MIN - SF),7:30PM,MEM,"$3,500",-,-,Matt Ryan,MIN,SF,Matt Ryan-MIN,3500,2023-01-27 16:23:10.873196
85,Khris Middleton (MIL - SF/SG),7:00PM,@IND,"$6,000",-,-,Khris Middleton,MIL,SF/SG,Khris Middleton-MIL,6000,2023-01-27 16:23:10.873196
245,Dewayne Dedmon (MIA - C),8:00PM,ORL,"$3,600",-,-,Dewayne Dedmon,MIA,C,Dewayne Dedmon-MIA,3600,2023-01-27 16:23:10.873196
243,Terrence Ross (ORL - SG/SF),8:00PM,@MIA,"$4,000",-,-,Terrence Ross,ORL,SG/SF,Terrence Ross-ORL,4000,2023-01-27 16:23:10.873196
-,Lindy Waters III (OKC - SG),8:00PM,CLE,"$3,700",-,-,Lindy Waters,OKC,SG,Lindy Waters-OKC,3700,2023-01-27 16:23:10.873196
-,Ron Harper Jr. (TOR - SF),10:00PM,@GSW,"$3,500",-,-,Ron Harper,TOR,SF,Ron Harper-TOR,3500,2023-01-27 16:23:10.873196
-,Orlando Robinson (MIA - C),8:00PM,ORL,"$4,300",-,-,Orlando Robinson,MIA,C,Orlando Robinson-MIA,4300,2023-01-27 16:23:10.873196
-,A.J. Green (MIL - SG),7:00PM,@IND,"$3,800",-,-,A.J. Green,MIL,SG,A.J. Green-MIL,3800,2023-01-27 16:23:10.873196
-,Kenneth Lofton Jr. (MEM - PF),7:30PM,@MIN,"$3,500",-,-,Kenneth Lofton,MEM,PF,Kenneth Lofton-MEM,3500,2023-01-27 16:23:10.873196
-,Kendall Brown (IND - SG),7:00PM,MIL,"$3,500",-,-,Kendall Brown,IND,SG,Kendall Brown-IND,3500,2023-01-27 16:23:10.873196
136,Bennedict Mathurin (IND - SG/SF),7:00PM,MIL,"$6,200",-,-,Bennedict Mathurin,IND,SG/SF,Bennedict Mathurin-IND,6200,2023-01-27 16:23:10.873196
219,Andrew Nembhard (IND - SG/PG),7:00PM,MIL,"$5,600",-,-,Andrew Nembhard,IND,SG/PG,Andrew Nembhard-IND,5600,2023-01-27 16:23:10.873196
-,Kennedy Chandler (MEM - PG),7:30PM,@MIN,"$3,600",-,-,Kennedy Chandler,MEM,PG,Kennedy Chandler-MEM,3600,2023-01-27 16:23:10.873196
-,David Roddy (MEM - PF),7:30PM,@MIN,"$3,800",-,-,David Roddy,MEM,PF,David Roddy-MEM,3800,2023-01-27 16:23:10.873196
-,Vince Williams Jr. (MEM - SG),7:30PM,@MIN,"$3,500",-,-,Vince Williams,MEM,SG,Vince Williams-MEM,3500,2023-01-27 16:23:10.873196
316,Jake LaRavia (MEM - PF),7:30PM,@MIN,"$3,500",-,-,Jake LaRavia,MEM,PF,Jake LaRavia-MEM,3500,2023-01-27 16:23:10.873196
-,Jaylin Williams (OKC - PF),8:00PM,CLE,"$3,700",-,-,Jaylin Williams,OKC,PF,Jaylin Williams-OKC,3700,2023-01-27 16:23:10.873196
-,Chet Holmgren (OKC - PF),8:00PM,CLE,"$3,500",-,-,Chet Holmgren,OKC,PF,Chet Holmgren-OKC,3500,2023-01-27 16:23:10.873196
185,Jalen Williams (OKC - SF/SG),8:00PM,CLE,"$5,900",-,-,Jalen Williams,OKC,SF/SG,Jalen Williams-OKC,5900,2023-01-27 16:23:10.873196
69,Paolo Banchero (ORL - PF/SF),8:00PM,@MIA,"$7,500",-,-,Paolo Banchero,ORL,PF/SF,Paolo Banchero-ORL,7500,2023-01-27 16:23:10.873196
-,Caleb Houstan (ORL - SF),8:00PM,@MIA,"$3,800",-,-,Caleb Houstan,ORL,SF,Caleb Houstan-ORL,3800,2023-01-27 16:23:10.873196
-,Ryan Rollins (GSW - SG),10:00PM,TOR,"$3,500",-,-,Ryan Rollins,GSW,SG,Ryan Rollins-GSW,3500,2023-01-27 16:23:10.873196
-,Patrick Baldwin Jr. (GSW - SF),10:00PM,TOR,"$3,500",-,-,Patrick Baldwin,GSW,SF,Patrick Baldwin-GSW,3500,2023-01-27 16:23:10.873196
-,Christian Koloko (TOR - C),10:00PM,@GSW,"$3,800",-,-,Christian Koloko,TOR,C,Christian Koloko-TOR,3800,2023-01-27 16:23:10.873196
-,Josh Minott (MIN - SF),7:30PM,MEM,"$3,500",-,-,Josh Minott,MIN,SF,Josh Minott-MIN,3500,2023-01-27 16:23:10.873196
-,Wendell Moore Jr. (MIN - SG),7:30PM,MEM,"$3,500",-,-,Wendell Moore,MIN,SG,Wendell Moore-MIN,3500,2023-01-27 16:23:10.873196
-,Isaiah Mobley (CLE - PF),8:00PM,@OKC,"$3,500","$3,500",0,Isaiah Mobley,CLE,PF,Isaiah Mobley-CLE,3500,2023-01-27 16:23:10.873196
-,Nikola Jovic (MIA - PF),8:00PM,ORL,"$3,600",-,-,Nikola Jovic,MIA,PF,Nikola Jovic-MIA,3600,2023-01-27 16:23:10.873196
-,Ousmane Dieng (OKC - SF),8:00PM,CLE,"$3,800",-,-,Ousmane Dieng,OKC,SF,Ousmane Dieng-OKC,3800,2023-01-27 16:23:10.873196
313,MarJon Beauchamp (MIL - SF),7:00PM,@IND,"$3,800",-,-,MarJon Beauchamp,MIL,SF,MarJon Beauchamp-MIL,3800,2023-01-27 16:23:10.873196
296,Mike Muscala (OKC - C),8:00PM,CLE,"$3,800",-,-,Mike Muscala,OKC,C,Mike Muscala-OKC,3800,2023-01-27 16:23:10.873196
-,Jamal Cain (MIA - SF),8:00PM,ORL,"$3,900",-,-,Jamal Cain,MIA,SF,Jamal Cain-MIA,3900,2023-01-27 16:23:10.873196
176,T.J. McConnell (IND - PG/SG),7:00PM,MIL,"$7,400",-,-,T.J. McConnell,IND,PG/SG,T.J. McConnell-IND,7400,2023-01-27 16:23:10.873196
139,Steven Adams (MEM - C),7:30PM,@MIN,"$6,900",-,-,Steven Adams,MEM,C,Steven Adams-MEM,6900,2023-01-27 16:23:10.873196
244,Taurean Prince (MIN - SF/PF),7:30PM,MEM,"$4,700",-,-,Taurean Prince,MIN,SF/PF,Taurean Prince-MIN,4700,2023-01-27 16:23:10.873196
68,Buddy Hield (IND - SG/SF),7:00PM,MIL,"$6,800",-,-,Buddy Hield,IND,SG/SF,Buddy Hield-IND,6800,2023-01-27 16:23:10.873196
124,Kyle Anderson (MIN - SF/PF),7:30PM,MEM,"$6,400",-,-,Kyle Anderson,MIN,SF/PF,Kyle Anderson-MIN,6400,2023-01-27 16:23:10.873196
-,Bryn Forbes (MIN - SG),7:30PM,MEM,"$3,500",-,-,Bryn Forbes,MIN,SG,Bryn Forbes-MIN,3500,2023-01-27 16:23:10.873196
157,Caris LeVert (CLE - SG/SF),8:00PM,@OKC,"$5,400","$5,500",-100,Caris LeVert,CLE,SG/SF,Caris LeVert-CLE,5400,2023-01-27 16:23:10.873196
36,Fred VanVleet (TOR - PG),10:00PM,@GSW,"$8,700",-,-,Fred VanVleet,TOR,PG,Fred VanVleet-TOR,8700,2023-01-27 16:23:10.873196
285,Gary Harris (ORL - SG/SF),8:00PM,@MIA,"$4,300",-,-,Gary Harris,ORL,SG/SF,Gary Harris-ORL,4300,2023-01-27 16:23:10.873196
16,Giannis Antetokounmpo (MIL - PF/SF),7:00PM,@IND,"$11,500",-,-,Giannis Antetokounmpo,MIL,PF/SF,Giannis Antetokounmpo-MIL,11500,2023-01-27 16:23:10.873196
37,Rudy Gobert (MIN - C),7:30PM,MEM,"$7,900",-,-,Rudy Gobert,MIN,C,Rudy Gobert-MIN,7900,2023-01-27 16:23:10.873196
-,Raul Neto (CLE - PG),8:00PM,@OKC,"$3,600","$3,600",0,Raul Neto,CLE,PG,Raul Neto-CLE,3600,2023-01-27 16:23:10.873196
90,Bobby Portis Jr. (MIL - PF/C),7:00PM,@IND,"$6,800",-,-,Bobby Portis,MIL,PF/C,Bobby Portis-MIL,6800,2023-01-27 16:23:10.873196
59,Andrew Wiggins (GSW - SF/PF),10:00PM,TOR,"$6,600",-,-,Andrew Wiggins,GSW,SF/PF,Andrew Wiggins-GSW,6600,2023-01-27 16:23:10.873196
142,Tyus Jones (MEM - PG),7:30PM,@MIN,"$6,300",-,-,Tyus Jones,MEM,PG,Tyus Jones-MEM,6300,2023-01-27 16:23:10.873196
25,Myles Turner (IND - C/PF),7:00PM,MIL,"$8,000",-,-,Myles Turner,IND,C/PF,Myles Turner-IND,8000,2023-01-27 16:23:10.873196
77,D'Angelo Russell (MIN - PG/SG),7:30PM,MEM,"$7,000",-,-,D'Angelo Russell,MIN,PG/SG,D'Angelo Russell-MIN,7000,2023-01-27 16:23:10.873196
100,Karl-Anthony Towns (MIN - PF/C),7:30PM,MEM,"$9,000",-,-,Karl-Anthony Towns,MIN,PF/C,Karl-Anthony Towns-MIN,9000,2023-01-27 16:23:10.873196
151,Kevon Looney (GSW - C/PF),10:00PM,TOR,"$6,000",-,-,Kevon Looney,GSW,C/PF,Kevon Looney-GSW,6000,2023-01-27 16:23:10.873196
282,Joe Ingles (MIL - SG/SF),7:00PM,@IND,"$4,400",-,-,Joe Ingles,MIL,SG/SF,Joe Ingles-MIL,4400,2023-01-27 16:23:10.873196
17,Pascal Siakam (TOR - C/PF),10:00PM,@GSW,"$9,600",-,-,Pascal Siakam,TOR,C/PF,Pascal Siakam-TOR,9600,2023-01-27 16:23:10.873196
133,Dillon Brooks (MEM - SG/SF),7:30PM,@MIN,"$5,400",-,-,Dillon Brooks,MEM,SG/SF,Dillon Brooks-MEM,5400,2023-01-27 16:23:10.873196
-,Cedi Osman (CLE - SF/PF),8:00PM,@OKC,"$3,900","$3,900",0,Cedi Osman,CLE,SF/PF,Cedi Osman-CLE,3900,2023-01-27 16:23:10.873196
8,Donovan Mitchell (CLE - SG/PG),8:00PM,@OKC,"$8,900","$8,600",+300,Donovan Mitchell,CLE,SG/PG,Donovan Mitchell-CLE,8900,2023-01-27 16:23:10.873196
45,OG Anunoby (TOR - SF/SG),10:00PM,@GSW,"$6,700",-,-,OG Anunoby,TOR,SF/SG,OG Anunoby-TOR,6700,2023-01-27 16:23:10.873196
144,Chris Boucher (TOR - C/PF),10:00PM,@GSW,"$5,100",-,-,Chris Boucher,TOR,C/PF,Chris Boucher-TOR,5100,2023-01-27 16:23:10.873196
-,Juancho Hernangomez (TOR - SF/PF),10:00PM,@GSW,"$3,800",-,-,Juancho Hernangomez,TOR,SF/PF,Juancho Hernangomez-TOR,3800,2023-01-27 16:23:10.873196
146,Markelle Fultz (ORL - PG/SG),8:00PM,@MIA,"$7,200",-,-,Markelle Fultz,ORL,PG/SG,Markelle Fultz-ORL,7200,2023-01-27 16:23:10.873196
256,Jonathan Isaac (ORL - SF/PF),8:00PM,@MIA,"$4,400",-,-,Jonathan Isaac,ORL,SF/PF,Jonathan Isaac-ORL,4400,2023-01-27 16:23:10.873196
14,Bam Adebayo (MIA - C/PF),8:00PM,ORL,"$9,000",-,-,Bam Adebayo,MIA,C/PF,Bam Adebayo-MIA,9000,2023-01-27 16:23:10.873196
29,Jarrett Allen (CLE - C/PF),8:00PM,@OKC,"$7,700","$7,700",0,Jarrett Allen,CLE,C/PF,Jarrett Allen-CLE,7700,2023-01-27 16:23:10.873196
-,Daniel Theis (IND - PF/C),7:00PM,MIL,"$3,500",-,-,Daniel Theis,IND,PF/C,Daniel Theis-IND,3500,2023-01-27 16:23:10.873196
168,Mo Bamba (ORL - C),8:00PM,@MIA,"$4,200",-,-,Mo Bamba,ORL,C,Mo Bamba-ORL,4200,2023-01-27 16:23:10.873196
80,Wendell Carter Jr. (ORL - C/PF),8:00PM,@MIA,"$6,900",-,-,Wendell Carter,ORL,C/PF,Wendell Carter-ORL,6900,2023-01-27 16:23:10.873196
5,Shai Gilgeous-Alexander (OKC - SG/PG),8:00PM,CLE,"$10,500",-,-,Shai Gilgeous-Alexander,OKC,SG/PG,Shai Gilgeous-Alexander-OKC,10500,2023-01-27 16:23:10.873196
192,Donte DiVincenzo (GSW - SG/SF),10:00PM,TOR,"$5,200",-,-,Donte DiVincenzo,GSW,SG/SF,Donte DiVincenzo-GSW,5200,2023-01-27 16:23:10.873196
